source_index,source_label,source_url,source_url_deck_id,source_theme_group,source_topic,source_word_type,fetch_method,retrieved_at_utc,deck_card_count_extracted,card_index_in_deck,card_term_text,card_definition_text,deck___typename,deck_accountType,deck_addedAt,deck_answerSide,deck_autocompleteSettings,deck_chapterId,deck_classId,deck_classPublic,deck_courseId,deck_created,deck_deadline,deck_definitionLanguage,deck_description,deck_draft,deck_examResourceType,deck_examSection,deck_examUnit,deck_exam_v2,deck_flagReason,deck_flashcardSetCode,deck_flashcardSetId,deck_folderId,deck_grade,deck_icon,deck_isAI,deck_lock,deck_mediaId,deck_neverPublic,deck_noteId,deck_order,deck_org,deck_orgPublic,deck_partial,deck_password,deck_podcastUrl,deck_position,deck_public,deck_quizletUrl,deck_rating,deck_ratingCount,deck_relatedNotes,deck_schoolId,deck_sections,deck_shuffled,deck_size,deck_sort,deck_starred,deck_studyFrom,deck_studySettings,deck_subject,deck_tags,deck_termLanguage,deck_textbookId,deck_title,deck_topic,deck_trash,deck_updated,deck_userId,deck_verified,deck_views,card_created,card_definition,card_definitionAudio,card_disabled,card_flashcardId,card_flashcardSetId,card_term,card_termAudio,card_updated,card_userId
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,73,romántico,romantic,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>romantic</p>,,False,d9b50de5-b565-49cd-95f4-11568fa48f18,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>romántico</p>,https://text-to-speech-mp3.s3.amazonaws.com/deb84626-291a-4fc1-a388-426a6ae57d57.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,74,rubio,"blond, fair",FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,"<p>blond, fair</p>",,False,5e362832-23cf-4983-8f87-12e9805cc9b8,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>rubio</p>,https://text-to-speech-mp3.s3.amazonaws.com/740703ea-f63c-43e5-8550-20c61e75930e.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,75,sensible,sensitive,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>sensitive</p>,,False,0c26ef00-ac79-48ad-8dfd-5735110d3b77,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>sensible</p>,https://text-to-speech-mp3.s3.amazonaws.com/7f0661db-1563-4bab-b37a-47c46260ef51.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,76,serio,serious,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>serious</p>,,False,30df1e29-9bec-4706-9590-1db25fde3810,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>serio</p>,https://text-to-speech-mp3.s3.amazonaws.com/078498d7-1d38-4fd8-88fe-5ab555d495aa.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,77,simpático,"nice, friendly",FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,"<p>nice, friendly</p>",,False,11c54fc8-6f5e-41c5-89f3-58c31d2df3db,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>simpático</p>,https://text-to-speech-mp3.s3.amazonaws.com/083cc380-71da-40f6-8c81-39219702fe5b.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,78,solo**,"only, single (pre-noun), lonely, alone (post-noun)",FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,"<p>only, single (pre-noun), lonely, alone (post-noun)</p>",,False,1e221a3c-9b85-4572-8e46-86de9ec5867a,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>solo**</p>,https://text-to-speech-mp3.s3.amazonaws.com/2ee93aac-c9e4-4737-8485-ff5aa17825e1.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,79,soltero,"single, unmarried",FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,"<p>single, unmarried</p>",,False,f9025f9b-7e62-4eff-ae78-469bee40b714,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>soltero</p>,https://text-to-speech-mp3.s3.amazonaws.com/77c6b682-dadd-4c59-8678-55ea311c9f2e.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,80,tolerante,tolerant,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>tolerant</p>,,False,5615dcf2-b5f3-4593-8ba3-4c1d62b12196,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>tolerante</p>,https://text-to-speech-mp3.s3.amazonaws.com/741b6be6-af61-40fe-a00b-d7bddc884c53.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,81,tonto,silly,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>silly</p>,,False,a688b023-b185-4c84-99c3-3c58aa6c7279,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>tonto</p>,https://text-to-speech-mp3.s3.amazonaws.com/6da9bbe7-6127-4d3d-b231-481f277ea849.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,82,trabajador,hardworking,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>hardworking</p>,,False,87db6a6b-366c-4928-9abd-8015378e4be1,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>trabajador</p>,https://text-to-speech-mp3.s3.amazonaws.com/c8daee4e-03f3-4732-995d-c92157291951.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,83,tradicional,traditional,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>traditional</p>,https://text-to-speech-mp3.s3.amazonaws.com/0bafba74-1ac1-4e8d-809f-7c0d6c4050e6.mp3,False,b4224a02-b1f6-42aa-a0e4-0c73e4344342,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>tradicional</p>,,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,84,transgénero,transgender,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>transgender</p>,https://text-to-speech-mp3.s3.amazonaws.com/fd098112-7ffe-4211-b1d3-18b4c53d3bd6.mp3,False,91c71639-a6e2-4597-b949-584a4b2e47c5,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>transgénero</p>,https://text-to-speech-mp3.s3.amazonaws.com/51d522ff-4567-4fd7-b381-a588ba6d42b6.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,85,vago,lazy,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>lazy</p>,,False,585ae50f-0925-448c-b5d2-b98cb48ce8b6,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>vago</p>,https://text-to-speech-mp3.s3.amazonaws.com/43393a92-2ce4-4919-bcb3-226779acf545.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,86,vegano,vegan,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>vegan</p>,,False,7da71d63-b6ee-4ea2-aca1-379d4d93437a,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>vegano</p>,https://text-to-speech-mp3.s3.amazonaws.com/36f23877-f494-4748-b179-e3dcd41a8606.mp3,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,87,vegetariano,vegetarian,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>vegetarian</p>,https://text-to-speech-mp3.s3.amazonaws.com/d2297594-8f60-4558-9922-9612230f06ae.mp3,False,8c6fe9bf-91aa-415d-ac90-caa2b117b0b4,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>vegetariano</p>,,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
1,[Theme 1] Identity and relationships — Adjectives,https://knowt.com/flashcards/6f55bbaf-a295-4ff1-a5eb-57db35baf543,6f55bbaf-a295-4ff1-a5eb-57db35baf543,Theme 1,Identity and relationships,Adjectives,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326478+00:00,88,88,verde,green,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747988939,,ENGLISH,,False,,,,,,,6f55bbaf-a295-4ff1-a5eb-57db35baf543,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,88,1747988939,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. ADJECTIVES,,False,1748958951,59e43d7b-ebad-4512-a175-c198d850e9a0,False,254,1747988939,<p>green</p>,https://text-to-speech-mp3.s3.amazonaws.com/0cb9bd90-3332-4f3d-88dd-e0b734982f73.mp3,False,cf87605e-6feb-41ba-bf32-6a22e21e06bd,6f55bbaf-a295-4ff1-a5eb-57db35baf543,<p>verde</p>,,1747988939,59e43d7b-ebad-4512-a175-c198d850e9a0
2,[Theme 1] Identity and relationships — Nouns,https://knowt.com/flashcards/6417d239-1ae6-42e4-900f-d3751788bb86,6417d239-1ae6-42e4-900f-d3751788bb86,Theme 1,Identity and relationships,Nouns,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326984+00:00,104,1,abuela,grandmother,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747989341,,ENGLISH,,False,,,,,,,6417d239-1ae6-42e4-900f-d3751788bb86,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,104,1747989341,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. NOUNS,,False,1748958963,59e43d7b-ebad-4512-a175-c198d850e9a0,False,158,1747989341,<p>grandmother</p>,https://text-to-speech-mp3.s3.amazonaws.com/cd170b4e-973d-409f-8519-581b0187142d.mp3,False,87a08c01-8970-4e77-85a5-f6d3cf9b630d,6417d239-1ae6-42e4-900f-d3751788bb86,<p>abuela</p>,https://text-to-speech-mp3.s3.amazonaws.com/90b05865-3be3-4e1d-9fbe-693a26130d6a.mp3,1747989341,59e43d7b-ebad-4512-a175-c198d850e9a0
2,[Theme 1] Identity and relationships — Nouns,https://knowt.com/flashcards/6417d239-1ae6-42e4-900f-d3751788bb86,6417d239-1ae6-42e4-900f-d3751788bb86,Theme 1,Identity and relationships,Nouns,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326984+00:00,104,2,altura,"height, altitude",FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747989341,,ENGLISH,,False,,,,,,,6417d239-1ae6-42e4-900f-d3751788bb86,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,104,1747989341,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. NOUNS,,False,1748958963,59e43d7b-ebad-4512-a175-c198d850e9a0,False,158,1747989341,"<p>height, altitude</p>",https://text-to-speech-mp3.s3.amazonaws.com/396777be-e19c-4c47-a1b1-3f7ecf68c385.mp3,False,8ebfc14f-e009-43e9-85a3-41ea74082a01,6417d239-1ae6-42e4-900f-d3751788bb86,<p>altura</p>,https://text-to-speech-mp3.s3.amazonaws.com/d9815e82-46a2-4b83-9f0f-b5ae78ea287a.mp3,1747989341,59e43d7b-ebad-4512-a175-c198d850e9a0
2,[Theme 1] Identity and relationships — Nouns,https://knowt.com/flashcards/6417d239-1ae6-42e4-900f-d3751788bb86,6417d239-1ae6-42e4-900f-d3751788bb86,Theme 1,Identity and relationships,Nouns,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326984+00:00,104,3,amistad,friendship,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747989341,,ENGLISH,,False,,,,,,,6417d239-1ae6-42e4-900f-d3751788bb86,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,104,1747989341,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. NOUNS,,False,1748958963,59e43d7b-ebad-4512-a175-c198d850e9a0,False,158,1747989341,<p>friendship</p>,https://text-to-speech-mp3.s3.amazonaws.com/e3540c87-5bb5-400c-b235-b141ba792a15.mp3,False,e6b372ee-00e0-4478-a35f-4b153431e0ed,6417d239-1ae6-42e4-900f-d3751788bb86,<p>amistad</p>,https://text-to-speech-mp3.s3.amazonaws.com/838efa95-2052-457e-8aaf-8299d01f77f9.mp3,1747989341,59e43d7b-ebad-4512-a175-c198d850e9a0
2,[Theme 1] Identity and relationships — Nouns,https://knowt.com/flashcards/6417d239-1ae6-42e4-900f-d3751788bb86,6417d239-1ae6-42e4-900f-d3751788bb86,Theme 1,Identity and relationships,Nouns,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326984+00:00,104,4,boda,wedding,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747989341,,ENGLISH,,False,,,,,,,6417d239-1ae6-42e4-900f-d3751788bb86,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,104,1747989341,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. NOUNS,,False,1748958963,59e43d7b-ebad-4512-a175-c198d850e9a0,False,158,1747989341,<p>wedding</p>,https://text-to-speech-mp3.s3.amazonaws.com/84c89574-437d-4af2-8caf-82aa9de89ed6.mp3,False,efe1cad4-5f0b-44bf-a477-a7a84a3537f3,6417d239-1ae6-42e4-900f-d3751788bb86,<p>boda</p>,,1747989341,59e43d7b-ebad-4512-a175-c198d850e9a0
2,[Theme 1] Identity and relationships — Nouns,https://knowt.com/flashcards/6417d239-1ae6-42e4-900f-d3751788bb86,6417d239-1ae6-42e4-900f-d3751788bb86,Theme 1,Identity and relationships,Nouns,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326984+00:00,104,5,camisa,shirt,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747989341,,ENGLISH,,False,,,,,,,6417d239-1ae6-42e4-900f-d3751788bb86,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,104,1747989341,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. NOUNS,,False,1748958963,59e43d7b-ebad-4512-a175-c198d850e9a0,False,158,1747989341,<p>shirt</p>,https://text-to-speech-mp3.s3.amazonaws.com/318e4938-f464-4975-8ff8-5165e441cd7f.mp3,False,74b6a1f6-6f7f-4d98-8449-32a8b5f9fc9d,6417d239-1ae6-42e4-900f-d3751788bb86,<p>camisa</p>,,1747989341,59e43d7b-ebad-4512-a175-c198d850e9a0
2,[Theme 1] Identity and relationships — Nouns,https://knowt.com/flashcards/6417d239-1ae6-42e4-900f-d3751788bb86,6417d239-1ae6-42e4-900f-d3751788bb86,Theme 1,Identity and relationships,Nouns,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326984+00:00,104,6,camiseta,t-shirt,FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747989341,,ENGLISH,,False,,,,,,,6417d239-1ae6-42e4-900f-d3751788bb86,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,104,1747989341,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. NOUNS,,False,1748958963,59e43d7b-ebad-4512-a175-c198d850e9a0,False,158,1747989341,<p>t-shirt</p>,https://text-to-speech-mp3.s3.amazonaws.com/5dea3d9f-b0a8-4296-8553-69f3c3debbfc.mp3,False,5c5edcbb-2359-4e7b-a561-f69e0ddd9875,6417d239-1ae6-42e4-900f-d3751788bb86,<p>camiseta</p>,,1747989341,59e43d7b-ebad-4512-a175-c198d850e9a0
2,[Theme 1] Identity and relationships — Nouns,https://knowt.com/flashcards/6417d239-1ae6-42e4-900f-d3751788bb86,6417d239-1ae6-42e4-900f-d3751788bb86,Theme 1,Identity and relationships,Nouns,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326984+00:00,104,7,cara,"face, expression",FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747989341,,ENGLISH,,False,,,,,,,6417d239-1ae6-42e4-900f-d3751788bb86,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,104,1747989341,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. NOUNS,,False,1748958963,59e43d7b-ebad-4512-a175-c198d850e9a0,False,158,1747989341,"<p>face, expression</p>",https://text-to-speech-mp3.s3.amazonaws.com/71ecd83e-37a4-4996-ac74-c84dcef6abf8.mp3,False,c34d6e4b-8836-44ce-87c8-8ff3fffdccd6,6417d239-1ae6-42e4-900f-d3751788bb86,<p>cara</p>,,1747989341,59e43d7b-ebad-4512-a175-c198d850e9a0
2,[Theme 1] Identity and relationships — Nouns,https://knowt.com/flashcards/6417d239-1ae6-42e4-900f-d3751788bb86,6417d239-1ae6-42e4-900f-d3751788bb86,Theme 1,Identity and relationships,Nouns,public_knowt_page_embedded_flashcardSetData,2026-04-14T19:12:24.326984+00:00,104,8,cita,"appointment, (romantic) date",FlashcardSet,Teacher,1748183257,,,,bet32y,False,,1747989341,,ENGLISH,,False,,,,,,,6417d239-1ae6-42e4-900f-d3751788bb86,,,,,,,,,,dorothy-stringer.co.uk,True,,,,0,True,MANUAL_IMPORT,,,,,,,104,1747989341,,,,,,SPANISH,,Theme 1: People and lifestyle. Identity and relationships. NOUNS,,False,1748958963,59e43d7b-ebad-4512-a175-c198d850e9a0,False,158,1747989341,"<p>appointment, (romantic) date</p>",https://text-to-speech-mp3.s3.amazonaws.com/f3d0c7b2-00fb-460e-9f6c-bf99539234f5.mp3,False,2ff88b75-5a8f-4be7-9b9b-afcb0f0f0aa6,6417d239-1ae6-42e4-900f-d3751788bb86,<p>cita</p>,,1747989341,59e43d7b-ebad-4512-a175-c198d850e9a0
